Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9783393501805054,0.9025270758122743,0.9927797833935018,0.9747292418772563,0.9494584837545126,0.9566787003610109
0.9855595667870036,0.8880866425992779,0.9855595667870036,0.9675090252707581,0.9205776173285198,0.9350180505415162
0.9927797833935018,0.9061371841155235,0.9675090252707581,0.9747292418772563,0.9602888086642599,0.9566787003610109
0.9855595667870036,0.9097472924187726,0.8953068592057761,0.9819494584837545,0.9494584837545126,0.9747292418772563
0.9927797833935018,0.9169675090252708,0.9855595667870036,0.9783393501805054,0.9675090252707581,0.9747292418772563
0.9855595667870036,0.9169675090252708,0.7870036101083032,0.9747292418772563,0.9602888086642599,0.9566787003610109
0.9927797833935018,0.924187725631769,0.9566787003610109,0.9675090252707581,0.9711191335740073,0.9494584837545126
0.9855595667870036,0.9097472924187726,0.9747292418772563,0.9783393501805054,0.9422382671480144,0.9566787003610109
0.9855595667870036,0.9061371841155235,0.9819494584837545,0.9819494584837545,0.9638989169675091,0.9458483754512635
0.9927797833935018,0.9350180505415162,0.9927797833935018,0.9675090252707581,0.9783393501805054,0.9783393501805054
