Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9285714285714286,0.9571428571428572,0.6571428571428571,0.8714285714285714,0.9571428571428572,0.9428571428571428
0.9,0.9285714285714286,0.6571428571428571,0.8285714285714286,0.9285714285714286,0.9428571428571428
0.9714285714285714,0.9571428571428572,0.6571428571428571,0.8428571428571429,0.9714285714285714,0.9714285714285714
0.9428571428571428,0.9571428571428572,0.6571428571428571,0.9285714285714286,0.9857142857142858,0.9714285714285714
0.9,0.9428571428571428,0.6571428571428571,0.8,0.9571428571428572,0.9428571428571428
0.9714285714285714,0.9714285714285714,0.6571428571428571,0.9285714285714286,0.9857142857142858,0.9571428571428572
0.9,0.9714285714285714,0.6571428571428571,0.8571428571428571,0.9571428571428572,0.9571428571428572
0.9571428571428572,0.9571428571428572,0.6571428571428571,0.8857142857142857,0.9571428571428572,0.9571428571428572
0.9571428571428572,0.9714285714285714,0.6571428571428571,0.8285714285714286,0.9714285714285714,0.9857142857142858
0.9710144927536232,0.927536231884058,0.6521739130434783,0.8695652173913043,0.9710144927536232,0.9565217391304348
