Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9891696750902527,0.8736462093862816,0.776173285198556,0.9747292418772563,0.9783393501805054,0.9675090252707581,0.9602888086642599
0.9638989169675091,0.8953068592057761,0.779783393501805,0.9494584837545126,0.9747292418772563,0.9711191335740073,0.9530685920577617
0.9927797833935018,0.9169675090252708,0.8231046931407943,0.9819494584837545,0.9927797833935018,0.9711191335740073,0.9494584837545126
0.9855595667870036,0.8989169675090253,0.7833935018050542,0.9602888086642599,0.9747292418772563,0.9422382671480144,0.9530685920577617
0.9891696750902527,0.8953068592057761,0.776173285198556,0.9494584837545126,0.9711191335740073,0.9530685920577617,0.9602888086642599
0.9891696750902527,0.8953068592057761,0.779783393501805,0.9855595667870036,0.9783393501805054,0.9783393501805054,0.9602888086642599
0.9819494584837545,0.8916967509025271,0.776173285198556,0.9819494584837545,0.9819494584837545,0.9602888086642599,0.9711191335740073
0.9963898916967509,0.9097472924187726,0.7942238267148014,0.9422382671480144,0.9747292418772563,0.9638989169675091,0.9350180505415162
0.9927797833935018,0.9169675090252708,0.8014440433212996,0.9747292418772563,0.9783393501805054,0.9494584837545126,0.9566787003610109
0.9855595667870036,0.9133574007220217,0.8014440433212996,0.9855595667870036,0.9783393501805054,0.9169675090252708,0.9675090252707581
