Naive Bayes,Nearest Neighbors
0.75,0.75
0.5833333333333334,0.5833333333333334
0.75,0.6666666666666666
0.6666666666666666,0.5
0.6666666666666666,0.6666666666666666
0.3333333333333333,0.5
0.5,0.5833333333333334
0.4166666666666667,0.5833333333333334
0.6666666666666666,0.75
0.3333333333333333,0.5833333333333334
0.75,0.5833333333333334
0.5833333333333334,0.75
0.5833333333333334,0.6666666666666666
0.75,0.75
0.5833333333333334,0.75
0.5,0.5833333333333334
0.75,0.75
0.4166666666666667,0.6666666666666666
0.5833333333333334,0.5
0.75,0.75
0.5454545454545454,0.6363636363636364
0.36363636363636365,0.7272727272727273
0.5454545454545454,0.6363636363636364
0.2727272727272727,0.6363636363636364
1.0,0.6363636363636364
0.5,0.6
0.4,0.8
0.4,0.5
0.6,0.8
0.7,0.6
