Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.7555555555555555,0.8666666666666667,0.8518518518518519,0.562962962962963,0.5555555555555556,0.7851851851851852,0.6148148148148148
0.7777777777777778,0.8444444444444444,0.762962962962963,0.5555555555555556,0.5555555555555556,0.8074074074074075,0.674074074074074
0.6962962962962963,0.8518518518518519,0.837037037037037,0.5555555555555556,0.5555555555555556,0.7925925925925926,0.6222222222222222
0.6962962962962963,0.8296296296296296,0.8074074074074075,0.7481481481481481,0.5555555555555556,0.8074074074074075,0.6888888888888889
0.6888888888888889,0.8518518518518519,0.8222222222222222,0.5555555555555556,0.5555555555555556,0.8148148148148148,0.5851851851851851
0.7851851851851852,0.8148148148148148,0.8148148148148148,0.6148148148148148,0.5555555555555556,0.8222222222222222,0.6666666666666666
0.7037037037037037,0.8518518518518519,0.837037037037037,0.5555555555555556,0.5555555555555556,0.8296296296296296,0.5925925925925926
0.7555555555555555,0.8296296296296296,0.8148148148148148,0.5555555555555556,0.5555555555555556,0.837037037037037,0.6
0.7407407407407407,0.8666666666666667,0.8,0.725925925925926,0.5555555555555556,0.7925925925925926,0.6074074074074074
0.7111111111111111,0.7925925925925926,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.8074074074074075,0.6296296296296297
